x,y,bgs_statistic_type_trans,bgs_commodity_trans,data_precision_description,concat_figure_notes_text,country_trans,bgs_sub_commodity_trans,sdmx_code,country_iso2_code,erml_group,sdmx_translation,country_iso3_code,erml_commodity,units,year,pole_of_inaccessibility_longitude,erml_sub_commodity,concat_table_notes_code,yearbook_table_id,pole_of_inaccessibility_latitude,cgi_commodity_url,yearbook_table_trans,quantity,concat_table_notes_text,bgs_commodity_code,quantity_in_book_style,concat_figure_notes_code
109.537431,32.216659,Production,"magnesium metal, primary",,,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),2020-01-01 00:00:00,109.537431,,1|2,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,858000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,858000,
34.658280999999995,30.719482,Production,"magnesium metal, primary",,,Israel,,A,IL,Magnesium,Normal value,ISR,"Magnesium, primary metal",tonnes (metric),2020-01-01 00:00:00,34.658281,,1|2,163,30.719482,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,18500,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,18500,
94.13658799999999,63.462201,Production,"magnesium metal, primary",,,Russia,,A,RU,Magnesium,Normal value,RUS,"Magnesium, primary metal",tonnes (metric),2020-01-01 00:00:00,94.136588,,1|2,163,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,12795,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,12795,
128.0,36.0,Production,"magnesium metal, primary",Nil (nothing produced),,Korea (Rep. of),,A,KR,Magnesium,Normal Value,KOR,"Magnesium, primary metal",tonnes (metric),2020-01-01 00:00:00,128.000000,,1|2,163,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,0,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,-----,
-97.834383,39.139831,Production,"magnesium metal, primary",,Estimates.,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),2020-01-01 00:00:00,-97.834383,,1|2,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,5500,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,5500,*
33.526313,39.351717,Production,"magnesium metal, primary",,Estimates.,Turkey,,A,TR,Magnesium,Normal value,TUR,"Magnesium, primary metal",tonnes (metric),2020-01-01 00:00:00,33.526313,,1|2,163,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,4500,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,4500,*
109.537431,32.216659,Production,"magnesium metal, primary",,,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),2021-01-01 00:00:00,109.537431,,,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,898000,,923,898000,
-97.834383,39.139831,Production,"magnesium metal, primary",,Estimates.,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),2021-01-01 00:00:00,-97.834383,,,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,500,,923,500,*
33.526313,39.351717,Production,"magnesium metal, primary",,Estimates.,Turkey,,A,TR,Magnesium,Normal value,TUR,"Magnesium, primary metal",tonnes (metric),2021-01-01 00:00:00,33.526313,,,163,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,4500,,923,4500,*
128.0,36.0,Production,"magnesium metal, primary",Nil (nothing produced),,Korea (Rep. of),,A,KR,Magnesium,Normal Value,KOR,"Magnesium, primary metal",tonnes (metric),2021-01-01 00:00:00,128.000000,,,163,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,0,,923,-----,
94.13658799999999,63.462201,Production,"magnesium metal, primary",,,Russia,,A,RU,Magnesium,Normal value,RUS,"Magnesium, primary metal",tonnes (metric),2021-01-01 00:00:00,94.136588,,,163,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,15000,,923,15000,
34.658280999999995,30.719482,Production,"magnesium metal, primary",,,Israel,,A,IL,Magnesium,Normal value,ISR,"Magnesium, primary metal",tonnes (metric),2021-01-01 00:00:00,34.658281,,,163,30.719482,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,18200,,923,18200,
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",,Estimates.,Brazil,,A,BR,Magnesium,Normal value,BRA,"Magnesium, primary metal",tonnes (metric),2021-01-01 00:00:00,-49.028010,,,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,20000,,923,20000,*
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",,Estimates.,Brazil,,A,BR,Magnesium,Normal value,BRA,"Magnesium, primary metal",tonnes (metric),2022-01-01 00:00:00,-49.028010,,,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,20000,,923,20000,*
94.13658799999999,63.462201,Production,"magnesium metal, primary",,,Russia,,A,RU,Magnesium,Normal value,RUS,"Magnesium, primary metal",tonnes (metric),2022-01-01 00:00:00,94.136588,,,163,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,15736,,923,15736,
128.0,36.0,Production,"magnesium metal, primary",Nil (nothing produced),,Korea (Rep. of),,A,KR,Magnesium,Normal Value,KOR,"Magnesium, primary metal",tonnes (metric),2022-01-01 00:00:00,128.000000,,,163,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,0,,923,-----,
109.537431,32.216659,Production,"magnesium metal, primary",,,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),2022-01-01 00:00:00,109.537431,,,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,893600,,923,893600,
33.526313,39.351717,Production,"magnesium metal, primary",,Estimates.,Turkey,,A,TR,Magnesium,Normal value,TUR,"Magnesium, primary metal",tonnes (metric),2022-01-01 00:00:00,33.526313,,,163,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,4500,,923,4500,*
-97.834383,39.139831,Production,"magnesium metal, primary",,Estimates.,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),2022-01-01 00:00:00,-97.834383,,,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,500,,923,500,*
34.658280999999995,30.719482,Production,"magnesium metal, primary",,,Israel,,A,IL,Magnesium,Normal value,ISR,"Magnesium, primary metal",tonnes (metric),2022-01-01 00:00:00,34.658281,,,163,30.719482,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,21500,,923,21500,
34.658280999999995,30.719482,Production,"magnesium metal, primary",,,Israel,,A,IL,Magnesium,Normal value,ISR,"Magnesium, primary metal",tonnes (metric),2023-01-01 00:00:00,34.658281,,,163,30.719482,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,17000,,923,17000,
94.13658799999999,63.462201,Production,"magnesium metal, primary",,,Russia,,A,RU,Magnesium,Normal value,RUS,"Magnesium, primary metal",tonnes (metric),2023-01-01 00:00:00,94.136588,,,163,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,14858,,923,14858,
-97.834383,39.139831,Production,"magnesium metal, primary",,Estimates.,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),2023-01-01 00:00:00,-97.834383,,,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,500,,923,500,*
