x,y,bgs_statistic_type_trans,bgs_commodity_trans,data_precision_description,concat_figure_notes_text,country_trans,bgs_sub_commodity_trans,sdmx_code,country_iso2_code,erml_group,sdmx_translation,country_iso3_code,erml_commodity,units,pole_of_inaccessibility_longitude,erml_sub_commodity,concat_table_notes_code,year,pole_of_inaccessibility_latitude,cgi_commodity_url,yearbook_table_id,quantity,concat_table_notes_text,yearbook_table_trans,bgs_commodity_code,quantity_in_book_style,concat_figure_notes_code
2.452177,46.620563,Production,ferro-alloys,,Estimates.,France,Silicon metal,A,FR,,Normal value,FRA,,tonnes (metric),2.452177,,,2008-01-01 00:00:00,46.620563,,74,118000,,Production of ferro-alloys,878,118000,*
43.340388999999995,42.309976,Production,ferro-alloys,,Estimates.,Georgia,Ferro-manganese,A,GE,,Normal value,GEO,,tonnes (metric),43.340389,,,2008-01-01 00:00:00,42.309976,,74,5000,,Production of ferro-alloys,863,5000,*
43.340388999999995,42.309976,Production,ferro-alloys,,,Georgia,Ferro-silico-manganese,A,GE,,Normal value,GEO,,tonnes (metric),43.340389,,,2008-01-01 00:00:00,42.309976,,74,123468,,Production of ferro-alloys,871,123468,
9.669879,51.08851,Production,ferro-alloys,,,Germany,Ferro-chrome,A,DE,,Normal value,DEU,,tonnes (metric),9.669879,,,2008-01-01 00:00:00,51.088510,,74,26960,,Production of ferro-alloys,861,26960,
9.669879,51.08851,Production,ferro-alloys,,Estimates.,Germany,Other ferro-alloys,A,DE,,Normal value,DEU,,tonnes (metric),9.669879,,,2008-01-01 00:00:00,51.088510,,74,5000,,Production of ferro-alloys,877,5000,*
9.669879,51.08851,Production,ferro-alloys,,,Germany,Silicon metal,A,DE,,Normal value,DEU,,tonnes (metric),9.669879,,,2008-01-01 00:00:00,51.088510,,74,29092,,Production of ferro-alloys,878,29092,
22.009674999999998,39.740648,Production,ferro-alloys,,,Greece,Ferro-nickel,A,GR,,Normal value,GRC,,tonnes (metric),22.009675,,,2008-01-01 00:00:00,39.740648,,74,83200,,Production of ferro-alloys,865,83200,
79.282538,22.642556,Production,ferro-alloys,,Years ended 31 March following that stated.,India,Ferro-chrome,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,,2008-01-01 00:00:00,22.642556,,74,817239,,Production of ferro-alloys,861,817239,b
79.282538,22.642556,Production,ferro-alloys,,Years ended 31 March following that stated.,India,Ferro-manganese,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,,2008-01-01 00:00:00,22.642556,,74,384577,,Production of ferro-alloys,863,384577,b
79.282538,22.642556,Production,ferro-alloys,,Years ended 31 March following that stated.,India,Ferro-molybdenum,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,,2008-01-01 00:00:00,22.642556,,74,2162,,Production of ferro-alloys,864,2162,b
79.282538,22.642556,Production,ferro-alloys,,Years ended 31 March following that stated.,India,Ferro-silico-magnesium,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,,2008-01-01 00:00:00,22.642556,,74,13400,,Production of ferro-alloys,870,13400,b
79.282538,22.642556,Production,ferro-alloys,,Years ended 31 March following that stated.,India,Ferro-aluminium,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,,2008-01-01 00:00:00,22.642556,,74,8170,,Production of ferro-alloys,1990,8170,b
79.282538,22.642556,Production,ferro-alloys,,Years ended 31 March following that stated.,India,Ferro-titanium,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,,2008-01-01 00:00:00,22.642556,,74,1661,,Production of ferro-alloys,1993,1661,b
114.218582,-0.9663149999999999,Production,ferro-alloys,,Estimates.,Indonesia,Ferro-manganese,A,ID,,Normal value,IDN,,tonnes (metric),114.218582,,,2008-01-01 00:00:00,-0.966315,,74,12000,,Production of ferro-alloys,863,12000,*
114.218582,-0.9663149999999999,Production,ferro-alloys,,,Indonesia,Ferro-nickel,A,ID,,Normal value,IDN,,tonnes (metric),114.218582,,,2008-01-01 00:00:00,-0.966315,,74,87830,,Production of ferro-alloys,865,87830,
114.218582,-0.9663149999999999,Production,ferro-alloys,,Estimates.,Indonesia,Ferro-silico-manganese,A,ID,,Normal value,IDN,,tonnes (metric),114.218582,,,2008-01-01 00:00:00,-0.966315,,74,7000,,Production of ferro-alloys,871,7000,*
164.564138,-20.661227999999998,Production,ferro-alloys,,,New Caledonia,Ferro-nickel,A,NC,,Normal value,NCL,,tonnes (metric),164.564138,,,2008-01-01 00:00:00,-20.661228,,74,148960,,Production of ferro-alloys,865,148960,
21.7,41.6,Production,ferro-alloys,,,North Macedonia,Ferro-nickel,A,MK,,Normal value,MKD,,tonnes (metric),21.700000,,,2008-01-01 00:00:00,41.600000,,74,15026,,Production of ferro-alloys,865,15026,
21.7,41.6,Production,ferro-alloys,,,North Macedonia,Ferro-silico-manganese,A,MK,,Normal value,MKD,,tonnes (metric),21.700000,,,2008-01-01 00:00:00,41.600000,,74,54931,,Production of ferro-alloys,871,54931,
21.7,41.6,Production,ferro-alloys,,,North Macedonia,Ferro-silicon,A,MK,,Normal value,MKD,,tonnes (metric),21.700000,,,2008-01-01 00:00:00,41.600000,,74,42674,,Production of ferro-alloys,872,42674,
10.262436,61.687073999999996,Production,ferro-alloys,,,Norway,Ferro-manganese,A,NO,,Normal value,NOR,,tonnes (metric),10.262436,,,2008-01-01 00:00:00,61.687074,,74,308400,,Production of ferro-alloys,863,308400,
10.262436,61.687073999999996,Production,ferro-alloys,,Sales.,Norway,Ferro-silico-manganese,A,NO,,Normal value,NOR,,tonnes (metric),10.262436,,,2008-01-01 00:00:00,61.687074,,74,273485,,Production of ferro-alloys,871,273485,x
19.394322,52.124770999999996,Production,ferro-alloys,,,Poland,Ferro-manganese,A,PL,,Normal value,POL,,tonnes (metric),19.394322,,,2008-01-01 00:00:00,52.124771,,74,8475,,Production of ferro-alloys,863,8475,
19.394322,52.124770999999996,Production,ferro-alloys,,,Poland,Ferro-silico-manganese,A,PL,,Normal value,POL,,tonnes (metric),19.394322,,,2008-01-01 00:00:00,52.124771,,74,25061,,Production of ferro-alloys,871,25061,
19.394322,52.124770999999996,Production,ferro-alloys,,,Poland,Ferro-silicon,A,PL,,Normal value,POL,,tonnes (metric),19.394322,,,2008-01-01 00:00:00,52.124771,,74,56031,,Production of ferro-alloys,872,56031,
19.394322,52.124770999999996,Production,ferro-alloys,,,Poland,Other ferro-alloys,A,PL,,Normal value,POL,,tonnes (metric),19.394322,,,2008-01-01 00:00:00,52.124771,,74,2948,,Production of ferro-alloys,877,2948,
94.13658799999999,63.462201,Production,ferro-alloys,,,Russia,Ferro-chrome,A,RU,,Normal value,RUS,,tonnes (metric),94.136588,,,2008-01-01 00:00:00,63.462201,,74,475686,,Production of ferro-alloys,861,475686,
94.13658799999999,63.462201,Production,ferro-alloys,,Estimates.,Russia,Ferro-manganese,A,RU,,Normal value,RUS,,tonnes (metric),94.136588,,,2008-01-01 00:00:00,63.462201,,74,110000,,Production of ferro-alloys,863,110000,*
94.13658799999999,63.462201,Production,ferro-alloys,,,Russia,Ferro-molybdenum,A,RU,,Normal value,RUS,,tonnes (metric),94.136588,,,2008-01-01 00:00:00,63.462201,,74,5838,,Production of ferro-alloys,864,5838,
94.13658799999999,63.462201,Production,ferro-alloys,,,Russia,Ferro-nickel,A,RU,,Normal value,RUS,,tonnes (metric),94.136588,,,2008-01-01 00:00:00,63.462201,,74,31411,,Production of ferro-alloys,865,31411,
94.13658799999999,63.462201,Production,ferro-alloys,,,Russia,Ferro-silico-chrome,A,RU,,Normal value,RUS,,tonnes (metric),94.136588,,,2008-01-01 00:00:00,63.462201,,74,72050,,Production of ferro-alloys,869,72050,
94.13658799999999,63.462201,Production,ferro-alloys,,Estimates.,Russia,Ferro-silico-manganese,A,RU,,Normal value,RUS,,tonnes (metric),94.136588,,,2008-01-01 00:00:00,63.462201,,74,40000,,Production of ferro-alloys,871,40000,*
94.13658799999999,63.462201,Production,ferro-alloys,,,Russia,Ferro-silicon,A,RU,,Normal value,RUS,,tonnes (metric),94.136588,,,2008-01-01 00:00:00,63.462201,,74,850000,,Production of ferro-alloys,872,850000,
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,,South Africa,Ferro-chrome,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,2008-01-01 00:00:00,-30.457875,,74,3268659,,Production of ferro-alloys,861,3268659,
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,Estimates.,South Africa,Ferro-manganese,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,2008-01-01 00:00:00,-30.457875,,74,498000,,Production of ferro-alloys,863,498000,*
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,Estimates.,South Africa,Ferro-silico-manganese,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,2008-01-01 00:00:00,-30.457875,,74,263000,,Production of ferro-alloys,871,263000,*
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,Estimates.,South Africa,Ferro-silicon,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,2008-01-01 00:00:00,-30.457875,,74,137000,,Production of ferro-alloys,872,137000,*
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,Estimates.,South Africa,Ferro-vanadium,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,2008-01-01 00:00:00,-30.457875,,74,19000,,Production of ferro-alloys,876,19000,*
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,Estimates.,South Africa,Silicon metal,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,2008-01-01 00:00:00,-30.457875,,74,49146,,Production of ferro-alloys,878,49146,*
-3.562909,40.389544,Production,ferro-alloys,,Estimates.,Spain,Ferro-manganese,A,ES,,Normal value,ESP,,tonnes (metric),-3.562909,,,2008-01-01 00:00:00,40.389544,,74,161000,,Production of ferro-alloys,863,161000,*
18.043765,65.542091,Production,ferro-alloys,,,Sweden,Ferro-chrome,A,SE,,Normal value,SWE,,tonnes (metric),18.043765,,,2008-01-01 00:00:00,65.542091,,74,118700,,Production of ferro-alloys,861,118700,
31.971487999999997,49.685680999999995,Production,ferro-alloys,,,Ukraine,Ferro-nickel,A,UA,,Normal value,UKR,,tonnes (metric),31.971488,,,2008-01-01 00:00:00,49.685681,,74,97848,,Production of ferro-alloys,865,97848,
31.971487999999997,49.685680999999995,Production,ferro-alloys,,,Ukraine,Ferro-silico-manganese,A,UA,,Normal value,UKR,,tonnes (metric),31.971488,,,2008-01-01 00:00:00,49.685681,,74,958667,,Production of ferro-alloys,871,958667,
31.971487999999997,49.685680999999995,Production,ferro-alloys,,,Ukraine,Ferro-silicon,A,UA,,Normal value,UKR,,tonnes (metric),31.971488,,,2008-01-01 00:00:00,49.685681,,74,201706,,Production of ferro-alloys,872,201706,
-97.834383,39.139831,Production,ferro-alloys,,,USA,Ferro-silicon,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,2008-01-01 00:00:00,39.139831,,74,248000,,Production of ferro-alloys,872,248000,
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,,South Africa,Ferro-chrome,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,2009-01-01 00:00:00,-30.457875,,74,2346132,,Production of ferro-alloys,861,2346132,
79.282538,22.642556,Production,ferro-alloys,,Years ended 31 March following that stated.,India,Ferro-silico-magnesium,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,,2009-01-01 00:00:00,22.642556,,74,17132,,Production of ferro-alloys,870,17132,b
43.340388999999995,42.309976,Production,ferro-alloys,,Estimates.,Georgia,Ferro-manganese,A,GE,,Normal value,GEO,,tonnes (metric),43.340389,,,2009-01-01 00:00:00,42.309976,,74,4500,,Production of ferro-alloys,863,4500,*
94.13658799999999,63.462201,Production,ferro-alloys,,,Russia,Ferro-manganese,A,RU,,Normal value,RUS,,tonnes (metric),94.136588,,,2009-01-01 00:00:00,63.462201,,74,88000,,Production of ferro-alloys,863,88000,
21.7,41.6,Production,ferro-alloys,,,North Macedonia,Ferro-silicon,A,MK,,Normal value,MKD,,tonnes (metric),21.700000,,,2009-01-01 00:00:00,41.600000,,74,7657,,Production of ferro-alloys,872,7657,
114.218582,-0.9663149999999999,Production,ferro-alloys,,Estimates.,Indonesia,Ferro-silico-manganese,A,ID,,Normal value,IDN,,tonnes (metric),114.218582,,,2009-01-01 00:00:00,-0.966315,,74,7000,,Production of ferro-alloys,871,7000,*
31.971487999999997,49.685680999999995,Production,ferro-alloys,,,Ukraine,Ferro-manganese,A,UA,,Normal value,UKR,,tonnes (metric),31.971488,,,2009-01-01 00:00:00,49.685681,,74,135339,,Production of ferro-alloys,863,135339,
-3.562909,40.389544,Production,ferro-alloys,,Estimates.,Spain,Ferro-manganese,A,ES,,Normal value,ESP,,tonnes (metric),-3.562909,,,2009-01-01 00:00:00,40.389544,,74,60100,,Production of ferro-alloys,863,60100,*
31.971487999999997,49.685680999999995,Production,ferro-alloys,,,Ukraine,Ferro-silicon,A,UA,,Normal value,UKR,,tonnes (metric),31.971488,,,2009-01-01 00:00:00,49.685681,,74,193034,,Production of ferro-alloys,872,193034,
28.915516,26.221542,Production,ferro-alloys,,Years ended 30 June of that stated.,Egypt,Ferro-silicon,A,EG,,Normal value,EGY,,tonnes (metric),28.915516,,,2009-01-01 00:00:00,26.221542,,74,47205,,Production of ferro-alloys,872,47205,g
94.13658799999999,63.462201,Production,ferro-alloys,,,Russia,Ferro-silico-manganese,A,RU,,Normal value,RUS,,tonnes (metric),94.136588,,,2009-01-01 00:00:00,63.462201,,74,98700,,Production of ferro-alloys,871,98700,
43.340388999999995,42.309976,Production,ferro-alloys,,,Georgia,Ferro-silico-manganese,A,GE,,Normal value,GEO,,tonnes (metric),43.340389,,,2009-01-01 00:00:00,42.309976,,74,112016,,Production of ferro-alloys,871,112016,
79.282538,22.642556,Production,ferro-alloys,,Years ended 31 March following that stated.,India,Ferro-molybdenum,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,,2009-01-01 00:00:00,22.642556,,74,2822,,Production of ferro-alloys,864,2822,b
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,Estimates.,South Africa,Ferro-silico-manganese,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,2009-01-01 00:00:00,-30.457875,,74,140000,,Production of ferro-alloys,871,140000,*
31.971487999999997,49.685680999999995,Production,ferro-alloys,,,Ukraine,Ferro-nickel,A,UA,,Normal value,UKR,,tonnes (metric),31.971488,,,2009-01-01 00:00:00,49.685681,,74,76487,,Production of ferro-alloys,865,76487,
9.669879,51.08851,Production,ferro-alloys,,,Germany,Ferro-chrome,A,DE,,Normal value,DEU,,tonnes (metric),9.669879,,,2009-01-01 00:00:00,51.088510,,74,13667,,Production of ferro-alloys,861,13667,
21.7,41.6,Production,ferro-alloys,Nil (nothing produced),,North Macedonia,Ferro-silico-manganese,A,MK,,Normal Value,MKD,,tonnes (metric),21.700000,,,2009-01-01 00:00:00,41.600000,,74,0,,Production of ferro-alloys,871,-----,
21.7,41.6,Production,ferro-alloys,,,North Macedonia,Ferro-nickel,A,MK,,Normal value,MKD,,tonnes (metric),21.700000,,,2009-01-01 00:00:00,41.600000,,74,12000,,Production of ferro-alloys,865,12000,
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,Estimates.,South Africa,Ferro-vanadium,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,2009-01-01 00:00:00,-30.457875,,74,13000,,Production of ferro-alloys,876,13000,*
9.669879,51.08851,Production,ferro-alloys,,,Germany,Other ferro-alloys,A,DE,,Normal value,DEU,,tonnes (metric),9.669879,,,2009-01-01 00:00:00,51.088510,,74,6336,,Production of ferro-alloys,877,6336,
28.915516,26.221542,Production,ferro-alloys,,Estimates.|Years ended 30 June of that stated.,Egypt,Other ferro-alloys,A,EG,,Normal value,EGY,,tonnes (metric),28.915516,,,2009-01-01 00:00:00,26.221542,,74,30000,,Production of ferro-alloys,877,30000,*|g
19.394322,52.124770999999996,Production,ferro-alloys,,,Poland,Other ferro-alloys,A,PL,,Normal value,POL,,tonnes (metric),19.394322,,,2009-01-01 00:00:00,52.124771,,74,4190,,Production of ferro-alloys,877,4190,
79.282538,22.642556,Production,ferro-alloys,,Years ended 31 March following that stated.,India,Ferro-aluminium,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,,2009-01-01 00:00:00,22.642556,,74,7017,,Production of ferro-alloys,1990,7017,b
19.394322,52.124770999999996,Production,ferro-alloys,,,Poland,Ferro-silico-manganese,A,PL,,Normal value,POL,,tonnes (metric),19.394322,,,2009-01-01 00:00:00,52.124771,,74,72,,Production of ferro-alloys,871,72,
19.394322,52.124770999999996,Production,ferro-alloys,,,Poland,Ferro-manganese,A,PL,,Normal value,POL,,tonnes (metric),19.394322,,,2009-01-01 00:00:00,52.124771,,74,1736,,Production of ferro-alloys,863,1736,
94.13658799999999,63.462201,Production,ferro-alloys,,,Russia,Ferro-silico-chrome,A,RU,,Normal value,RUS,,tonnes (metric),94.136588,,,2009-01-01 00:00:00,63.462201,,74,8285,,Production of ferro-alloys,869,8285,
10.262436,61.687073999999996,Production,ferro-alloys,,,Norway,Ferro-manganese,A,NO,,Normal value,NOR,,tonnes (metric),10.262436,,,2009-01-01 00:00:00,61.687074,,74,196700,,Production of ferro-alloys,863,196700,
79.282538,22.642556,Production,ferro-alloys,,Years ended 31 March following that stated.,India,Ferro-titanium,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,,2009-01-01 00:00:00,22.642556,,74,1929,,Production of ferro-alloys,1993,1929,b
9.669879,51.08851,Production,ferro-alloys,,,Germany,Silicon metal,A,DE,,Normal value,DEU,,tonnes (metric),9.669879,,,2009-01-01 00:00:00,51.088510,,74,27620,,Production of ferro-alloys,878,27620,
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,Estimates.,South Africa,Silicon metal,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,2009-01-01 00:00:00,-30.457875,,74,39000,,Production of ferro-alloys,878,39000,*
19.394322,52.124770999999996,Production,ferro-alloys,,,Poland,Ferro-silicon,A,PL,,Normal value,POL,,tonnes (metric),19.394322,,,2009-01-01 00:00:00,52.124771,,74,9673,,Production of ferro-alloys,872,9673,
114.218582,-0.9663149999999999,Production,ferro-alloys,,,Indonesia,Ferro-nickel,A,ID,,Normal value,IDN,,tonnes (metric),114.218582,,,2009-01-01 00:00:00,-0.966315,,74,62750,,Production of ferro-alloys,865,62750,
22.009674999999998,39.740648,Production,ferro-alloys,,,Greece,Ferro-nickel,A,GR,,Normal value,GRC,,tonnes (metric),22.009675,,,2009-01-01 00:00:00,39.740648,,74,42400,,Production of ferro-alloys,865,42400,
94.13658799999999,63.462201,Production,ferro-alloys,,,Russia,Ferro-molybdenum,A,RU,,Normal value,RUS,,tonnes (metric),94.136588,,,2009-01-01 00:00:00,63.462201,,74,6726,,Production of ferro-alloys,864,6726,
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,Estimates.,South Africa,Ferro-silicon,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,2009-01-01 00:00:00,-30.457875,,74,110000,,Production of ferro-alloys,872,110000,*
94.13658799999999,63.462201,Production,ferro-alloys,,,Russia,Ferro-silicon,A,RU,,Normal value,RUS,,tonnes (metric),94.136588,,,2009-01-01 00:00:00,63.462201,,74,745000,,Production of ferro-alloys,872,745000,
-97.834383,39.139831,Production,ferro-alloys,,,USA,Ferro-silicon,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,2009-01-01 00:00:00,39.139831,,74,194000,,Production of ferro-alloys,872,194000,
114.218582,-0.9663149999999999,Production,ferro-alloys,,Estimates.,Indonesia,Ferro-manganese,A,ID,,Normal value,IDN,,tonnes (metric),114.218582,,,2009-01-01 00:00:00,-0.966315,,74,12000,,Production of ferro-alloys,863,12000,*
164.564138,-20.661227999999998,Production,ferro-alloys,,,New Caledonia,Ferro-nickel,A,NC,,Normal value,NCL,,tonnes (metric),164.564138,,,2009-01-01 00:00:00,-20.661228,,74,156553,,Production of ferro-alloys,865,156553,
-70.500342,18.899231999999998,Production,ferro-alloys,Nil (nothing produced),,Dominican Republic,Ferro-nickel,A,DO,,Normal Value,DOM,,tonnes (metric),-70.500342,,,2009-01-01 00:00:00,18.899232,,74,0,,Production of ferro-alloys,865,-----,
94.13658799999999,63.462201,Production,ferro-alloys,,,Russia,Ferro-nickel,A,RU,,Normal value,RUS,,tonnes (metric),94.136588,,,2009-01-01 00:00:00,63.462201,,74,31529,,Production of ferro-alloys,865,31529,
79.282538,22.642556,Production,ferro-alloys,,Years ended 31 March following that stated.,India,Ferro-chrome,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,,2009-01-01 00:00:00,22.642556,,74,892923,,Production of ferro-alloys,861,892923,b
2.452177,46.620563,Production,ferro-alloys,,Estimates.,France,Silicon metal,A,FR,,Normal value,FRA,,tonnes (metric),2.452177,,,2009-01-01 00:00:00,46.620563,,74,80000,,Production of ferro-alloys,878,80000,*
10.262436,61.687073999999996,Production,ferro-alloys,,Sales.,Norway,Ferro-silico-manganese,A,NO,,Normal value,NOR,,tonnes (metric),10.262436,,,2009-01-01 00:00:00,61.687074,,74,247615,,Production of ferro-alloys,871,247615,x
31.971487999999997,49.685680999999995,Production,ferro-alloys,,,Ukraine,Ferro-silico-manganese,A,UA,,Normal value,UKR,,tonnes (metric),31.971488,,,2009-01-01 00:00:00,49.685681,,74,771950,,Production of ferro-alloys,871,771950,
79.282538,22.642556,Production,ferro-alloys,,Years ended 31 March following that stated.,India,Ferro-manganese,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,,2009-01-01 00:00:00,22.642556,,74,356123,,Production of ferro-alloys,863,356123,b
